date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"January 21, 1844 ",Doctrine and Covenants 2:2,0.80767,turn the hearts of the fathers to the children and,the promises made to the fathers and the hearts of the children shall turn to their fathers,Doctrine and Covenants
"March 4, 1849 ",1 Corinthians 12:27,0.80762,of the body of Christ And members in particular I,Now ye are the body of Christ and members in particular,New Testament
"July 25, 1845 ",Doctrine and Covenants 113:6,0.80736,of the Holy Priesthood and the keys of the Kingdom,the priesthood and the keys of the kingdom for an,Doctrine and Covenants
"January 13, 1856 ",Nehemiah 7:45,0.80697,to the children and the hearts of the children to,the children of Talmon the children of Akkub the children,Old Testament
"March 10, 1844 ",Doctrine and Covenants 110:15,0.80678,hearts of the Fathers to the Children and the hearts,To turn the hearts of the fathers to the children,Doctrine and Covenants
January 19 1840 ,Moses 7:65,0.80677,the coming of the Son of Man and may thy,of the coming of the Son of Man in the,Pearl of Great Price
"December 16, 1849 ",Numbers 27:23,0.80665,I laid hands upon him and prayed for him He,And he laid his hands upon him and gave him,Old Testament
"June 17, 1862 ",2 Chronicles 33:13,0.80607,him and I prayed for him and He was then,And prayed unto him and he was entreated of him,Old Testament
"February 12, 1862 ",Doctrine and Covenants 107:55,0.80584,comfort unto Adam and said unto him I have set,And the Lord administered comfort unto Adam and said unto,Doctrine and Covenants
"October 6, 1891 ",Exodus 18:19,0.80582,Saints will hearken unto my voice and the counsel of,Hearken now unto my voice I will give thee counsel,Old Testament
"March 10, 1844 ",Doctrine and Covenants 27:9,0.80504,fathers unto the Children and the hearts of the children,to the children and the hearts of the children to,Doctrine and Covenants
"January 9, 1870 ",Daniel 6:12,0.80496,He should be cast into the den of Lions But,shall be cast into the den of lions The king,Old Testament
"October 2, 1856 ",Mosiah 2:31,0.80482,shall have power over your Enemies and you shall not,in the land and your enemies shall have no power over you,Book of Mormon
"April 6, 1837 ",Doctrine and Covenants 55:1,0.80437,the laying on of hands for the reception of the,and a reception of the Holy Spirit by the laying on of hands,Doctrine and Covenants
"June 10, 1885 ",3 Nephi 17:16,0.80436,No Eye hath seen no Ear hath [heard] neither hath,hath never seen neither hath the ear heard before so,Book of Mormon
"September 22, 1860 ",Doctrine and Covenants 124:142,0.80374,Stake Also Joseph Young and 4 of his counselors Meeting,his counselors and also the president of the stake and his counselors,Doctrine and Covenants
"March 10, 1844 ",Doctrine and Covenants 55:2,0.80341,preach repentance and Baptism for the remission of sins and,this church to preach repentance and remission of sins by,Doctrine and Covenants
"September 21, 1840 ",Alma 37:20,0.80303,diligent in keeping all of the commandments of God and,diligent in keeping the commandments of God as they are written,Book of Mormon
"July 2, 1840 ",Mark 1:4,0.80297,Preach the Baptism of repentance for remission of Sins and,John did baptize in the wilderness and preach the baptism of repentance for the remission of sins,New Testament
"January 21, 1847 ",Doctrine and Covenants 136:17,0.80282,not thine enemies for they shall not have power to,and fear not thine enemies for they shall not have power to stop my work,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 55:2,0.80269,Preach the Baptism of repentance for remission of Sins and,this church to preach repentance and remission of sins by,Doctrine and Covenants
"February 15, 1849 ",Jacob 6:8,0.80249,the power of God And the gift of the Holy,Christ and the power of God and the gift of,Book of Mormon
"July 5, 1884 ",Genesis 18:18,0.80233,this Nation and all the Nations of the Earth shall,nation and all the nations of the earth shall be blessed in him,Old Testament
"September 10, 1843 ",Ephesians 2:20,0.8023,Apostles and Prophets Christ Jesus Being the chief corner stone,And are built upon the foundation of the apostles and prophets Jesus Christ himself being the chief corner stone,New Testament
"December 31, 1840 ",1 Corinthians 13:2,0.80213,"read ""Though I have the gift of prophecy"" and He",And though I have the gift of prophecy and understand,New Testament
"January 13, 1856 ",Doctrine and Covenants 128:17,0.80177,the coming of the great and Dreadful day of the,of the great and dreadful day of the Lord And,Doctrine and Covenants
"February 27, 1853 ",Revelation 2:27,0.80165,them power to rule with a rod of Iron Some,And he shall rule them with a rod of iron,New Testament
"January 13, 1856 ",Nehemiah 7:46,0.80156,to the children and the hearts of the children to,The Nethinims the children of Ziha the children of Hashupha the children of Tabbaoth,Old Testament
"January 13, 1856 ",Ezra 2:43,0.80156,to the children and the hearts of the children to,The Nethinims the children of Ziha the children of Hasupha the children of Tabbaoth,Old Testament
"February 16, 1853 ",2 Timothy 3:12,0.80151,live godly in Christ Jesus ye shall suffer persecution this,Yea and all that will live godly in Christ Jesus shall suffer persecution,New Testament
"January 4, 1852 ",Alma 30:42,0.80118,you give the devil power ^over^ you and in the,you but the devil has power over you and he,Book of Mormon
"August 20, 1843 ",2 Corinthians 4:3,0.80067,it be hid from them that are lost and I,But if our gospel be hid it is hid to them that are lost,New Testament
"March 10, 1844 ",John 1:8,0.80059,sent to bear witness of that light He told the,He was not that Light but was sent to bear witness of that Light,New Testament
"August 8, 1844 ",Joseph Smith--History 1:14,0.80048,the first time in my life for the first time,was the first time in my life that I had,Pearl of Great Price
"July 2, 1895 ",Doctrine and Covenants 120:1,0.80039,here Office of The First Presidency of the Church of,of the First Presidency of my Church and of the,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:10,0.80019,where the Lord shall locate a stake of Zion And,remove this people to the place where the Lord shall locate a stake of Zion,Doctrine and Covenants
"April 2, 1886 ",Moses 8:24,0.80006,the Name of Jesus Christ the Son of the Living God,the name of Jesus Christ the Son of God even,Pearl of Great Price
"January 21, 1847 ",Doctrine and Covenants 136:3,0.7999,Captains of Hundreds Captains of Fifties and Captains of Tens,of fifties and captains of tens with a president and,Doctrine and Covenants
"December 31, 1840 ",Doctrine and Covenants 68:25,0.79936,the gift of the Holy Ghost ^and power^ of the,and the gift of the Holy Ghost by the laying,Doctrine and Covenants
"July 9, 1884 ",Doctrine and Covenants 82:8,0.79916,unto you And what I the Lord say unto you,And again I say unto you I give unto you,Doctrine and Covenants
"July 9, 1884 ",Doctrine and Covenants 38:40,0.79916,unto you And what I the Lord say unto you,And again I say unto you I give unto you,Doctrine and Covenants
"July 9, 1884 ",Doctrine and Covenants 124:137,0.79916,unto you And what I the Lord say unto you,And again I say unto you I give unto you,Doctrine and Covenants
"July 9, 1884 ",Doctrine and Covenants 124:141,0.79916,unto you And what I the Lord say unto you,And again I say unto you I give unto you,Doctrine and Covenants
"April 15, 1837 ",Deuteronomy 33:17,0.79912,Joseph OT to push the people together to the ends,he shall push the people together to the ends of,Old Testament
"December 31, 1840 ",2 Nephi 33:1,0.79893,the gift of the Holy Ghost ^and power^ of the,the power of the Holy Ghost the power of the,Book of Mormon
"January 1, 1853 ",Doctrine and Covenants 86:10,0.79881,the mouths of his Holy Prophets since the world began,of all things spoken by the mouths of all the holy prophets since the world began,Doctrine and Covenants
"January 20, 1872 ",John 3:8,0.79856,"still small voice ""The wind Bloweth where it listeth and",The wind bloweth where it listeth and thou hearest the,New Testament
"August 24, 1844 ",Moroni 5:2,0.79839,And we ask God the Eternal Father in the name,O God the Eternal Father we ask thee in the,Book of Mormon
"August 24, 1844 ",Moroni 4:3,0.79839,And we ask God the Eternal Father in the name,O God the Eternal Father we ask thee in the,Book of Mormon
"August 24, 1844 ",Doctrine and Covenants 20:79,0.79839,And we ask God the Eternal Father in the name,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"August 24, 1844 ",Doctrine and Covenants 20:77,0.79839,And we ask God the Eternal Father in the name,O God the Eternal Father we ask thee in the,Doctrine and Covenants
"January 21, 1847 ",Numbers 26:4,0.79817,the children of Israel out of the Land of Egypt,of Israel which went forth out of the land of Egypt,Old Testament
"August 16, 1844 ",2 Nephi 33:1,0.79803,the power of the Holy Priesthood and the Holy Ghost,the power of the Holy Ghost the power of the,Book of Mormon
"January 21, 1847 ",Doctrine and Covenants 136:38,0.79779,lay and was faithful and I took him to myself,Which foundation he did lay and was faithful and I took him to myself,Doctrine and Covenants
"March 10, 1844 ",Joseph Smith--History 1:39,0.79774,turn the hearts of the Fathers to the children and,to the fathers and the hearts of the children shall,Pearl of Great Price
"January 21, 1844 ",Joseph Smith--History 1:39,0.79774,turn the hearts of the fathers to the children and,to the fathers and the hearts of the children shall,Pearl of Great Price
"June 11, 1885 ",1 John 2:16,0.79745,of the world the lust for the things of the,For all that is in the world the lust of,New Testament
"April 30, 1843 ",Articles of Faith 1:4,0.79632,gift of the Holy Ghost by the laying on of,fourth Laying on of hands for the gift of the Holy Ghost,Pearl of Great Price
"April 30, 1846 ",Hebrews 2:6,0.79625,mindful of him or the sun of man that thou,man that thou art mindful of him or the son of man that thou visitest him,New Testament
"October 21, 1855 ",Doctrine and Covenants 49:23,0.79607,Earth but look forth for the Heavens to be shaken,for the heavens to be shaken and the earth to,Doctrine and Covenants
"March 10, 1844 ",Nehemiah 12:22,0.79606,by this in the last days in the days of,The Levites in the days of Eliashib Joiada and Johanan,Old Testament
"October 20, 1855 ",Doctrine and Covenants 76:112,0.79542,dwell they cannot come worlds without End but those who,where God and Christ dwell they cannot come worlds without end,Doctrine and Covenants
"July 1, 1838 ",Doctrine and Covenants 20:68,0.79536,confirmed them by the laying on of hands at my,being confirmed by the laying on of the hands of,Doctrine and Covenants
"January 23, 1857 ",Ezra 10:32,0.79535,Benjamin Brown and Benjamin Lynn Clapp and George Benjamin Wallace,Benjamin Malluch and Shemariah,Old Testament
"January 23, 1857 ",Exodus 1:3,0.79535,Benjamin Brown and Benjamin Lynn Clapp and George Benjamin Wallace,Issachar Zebulun and Benjamin,Old Testament
"April 7, 1848 ",Galatians 5:9,0.79535,us the Earth A little leaven leavens the whole lump,A little leaven leaveneth the whole lump,New Testament
"February 12, 1862 ",Genesis 45:25,0.79512,they came out of Egypt into the land of Canaan,And they went up out of Egypt and came into the land of Canaan unto Jacob their father,Old Testament
"June 10, 1845 ",1 Chronicles 6:68,0.79497,with her I walked with her on her return home,And Jokmeam with her suburbs and Bethhoron with her suburbs,Old Testament
"June 10, 1845 ",1 Chronicles 6:69,0.79497,with her I walked with her on her return home,And Aijalon with her suburbs and Gathrimmon with her suburbs,Old Testament
"June 10, 1845 ",Joshua 21:15,0.79497,with her I walked with her on her return home,And Holon with her suburbs and Debir with her suburbs,Old Testament
"June 10, 1845 ",Joshua 21:14,0.79497,with her I walked with her on her return home,And Jattir with her suburbs and Eshtemoa with her suburbs,Old Testament
"June 10, 1845 ",1 Chronicles 6:75,0.79497,with her I walked with her on her return home,And Hukok with her suburbs and Rehob with her suburbs,Old Testament
"June 10, 1845 ",1 Chronicles 6:81,0.79497,with her I walked with her on her return home,And Heshbon with her suburbs and Jazer with her suburbs,Old Testament
"June 10, 1845 ",1 Chronicles 6:59,0.79497,with her I walked with her on her return home,And Ashan with her suburbs and Bethshemesh with her suburbs,Old Testament
"June 10, 1845 ",1 Chronicles 6:73,0.79497,with her I walked with her on her return home,And Ramoth with her suburbs and Anem with her suburbs,Old Testament
"December 20, 1848 ",Numbers 32:3,0.79489,W X Y Z and 1 2 3 4 5,Ataroth and Dibon and Jazer and Nimrah and Heshbon and Elealeh and Shebam and Nebo and Beon,Old Testament
"January 1, 1861 ",Alma 4:3,0.79484,Judgments of God await them because of their wickedness and,judgments of God sent upon them because of their wickedness,Book of Mormon
"October 20, 1855 ",Acts 4:12,0.79483,name given under Heaven whereby men can be saved we,none other name under heaven given among men whereby we must be saved,New Testament
"January 13, 1856 ",Ezra 2:52,0.79478,to the children and the hearts of the children to,The children of Bazluth the children of Mehida the children of Harsha,Old Testament
"January 13, 1856 ",Ezra 2:53,0.79478,to the children and the hearts of the children to,The children of Barkos the children of Sisera the children of Thamah,Old Testament
"January 13, 1856 ",Nehemiah 7:52,0.79478,to the children and the hearts of the children to,The children of Besai the children of Meunim the children of Nephishesim,Old Testament
"January 13, 1856 ",Nehemiah 7:50,0.79478,to the children and the hearts of the children to,The children of Reaiah the children of Rezin the children of Nekoda,Old Testament
"January 13, 1856 ",Ezra 2:46,0.79478,to the children and the hearts of the children to,The children of Hagab the children of Shalmai the children of Hanan,Old Testament
"January 13, 1856 ",Nehemiah 7:58,0.79478,to the children and the hearts of the children to,The children of Jaala the children of Darkon the children of Giddel,Old Testament
"January 13, 1856 ",Nehemiah 7:53,0.79478,to the children and the hearts of the children to,The children of Bakbuk the children of Hakupha the children of Harhur,Old Testament
"January 13, 1856 ",Ezra 2:56,0.79478,to the children and the hearts of the children to,The children of Jaalah the children of Darkon the children of Giddel,Old Testament
"January 13, 1856 ",Ezra 2:49,0.79478,to the children and the hearts of the children to,The children of Uzza the children of Paseah the children of Besai,Old Testament
"January 13, 1856 ",Ezra 2:44,0.79478,to the children and the hearts of the children to,The children of Keros the children of Siaha the children of Padon,Old Testament
"January 13, 1856 ",Nehemiah 7:55,0.79478,to the children and the hearts of the children to,The children of Barkos the children of Sisera the children of Tamah,Old Testament
"January 13, 1856 ",Nehemiah 7:47,0.79478,to the children and the hearts of the children to,The children of Keros the children of Sia the children of Padon,Old Testament
"January 13, 1856 ",Ezra 2:51,0.79478,to the children and the hearts of the children to,The children of Bakbuk the children of Hakupha the children of Harhur,Old Testament
"January 13, 1856 ",Nehemiah 7:54,0.79478,to the children and the hearts of the children to,The children of Bazlith the children of Mehida the children of Harsha,Old Testament
"January 13, 1856 ",Ezra 2:45,0.79478,to the children and the hearts of the children to,The children of Lebanah the children of Hagabah the children of Akkub,Old Testament
"January 13, 1856 ",Nehemiah 7:48,0.79478,to the children and the hearts of the children to,The children of Lebana the children of Hagaba the children of Shalmai,Old Testament
"January 13, 1856 ",Nehemiah 7:49,0.79478,to the children and the hearts of the children to,The children of Hanan the children of Giddel the children of Gahar,Old Testament
"January 13, 1856 ",Ezra 2:54,0.79478,to the children and the hearts of the children to,The children of Neziah the children of Hatipha,Old Testament
"January 13, 1856 ",Ezra 2:48,0.79478,to the children and the hearts of the children to,The children of Rezin the children of Nekoda the children of Gazzam,Old Testament
"January 13, 1856 ",Ezra 2:47,0.79478,to the children and the hearts of the children to,The children of Giddel the children of Gahar the children of Reaiah,Old Testament
"January 13, 1856 ",Nehemiah 7:51,0.79478,to the children and the hearts of the children to,The children of Gazzam the children of Uzza the children of Phaseah,Old Testament
"January 13, 1856 ",Ezra 2:50,0.79478,to the children and the hearts of the children to,The children of Asnah the children of Mehunim the children of Nephusim,Old Testament
"January 13, 1856 ",Nehemiah 7:56,0.79478,to the children and the hearts of the children to,The children of Neziah the children of Hatipha,Old Testament
"October 12, 1867 ",Mosiah 10:13,0.79438,the Lord heard heard and answered my Prayers and has,the Lord for the Lord heard his prayers and answered,Book of Mormon
"April 30, 1843 ",1 Nephi 13:37,0.79429,of the gift of the Holy Ghost and in no,gift and the power of the Holy Ghost and if,Book of Mormon
"November 16, 1838 ",Doctrine and Covenants 111:7,0.79412,tarry in Kirtland or in the regions round about until,Tarry in this place and in the regions round about,Doctrine and Covenants
"April 30, 1897 ",Doctrine and Covenants 121:36,0.79407,the Priesthood are inseparably connected with the Heavens and the,That the rights of the priesthood are inseparably connected with,Doctrine and Covenants
"October 6, 1891 ",Doctrine and Covenants 44:1,0.79406,Thus Saith the Lord unto my Servants the Presidency of,Behold thus saith the Lord unto you my servants it,Doctrine and Covenants
"October 9, 1856 ",2 Nephi 33:1,0.79399,full of the Holy Ghost and power of God the,the power of the Holy Ghost the power of the,Book of Mormon
"December 31, 1861 ",2 Nephi 27:30,0.79394,the poor rejoice in the Holy One of Israel A,be in the Lord and the poor among men shall rejoice in the Holy One of Israel,Book of Mormon
"March 10, 1844 ",Mark 1:4,0.79342,preach repentance and Baptism for the remission of sins and,John did baptize in the wilderness and preach the baptism of repentance for the remission of sins,New Testament
"October 18, 1848 ",3 Nephi 9:2,0.79251,wo wo wo is their DOOM The following verses I,Wo wo wo unto this people wo unto the inhabitants,Book of Mormon
"January 21, 1867 ",Doctrine and Covenants 135:6,0.7924,Book of Mormon and Doctrine and Covenants have taught from,Book of Mormon and this book of Doctrine and Covenants,Doctrine and Covenants
"December 31, 1840 ",Alma 9:21,0.79214,the gift of the Holy Ghost ^and power^ of the,the gift of the Holy Ghost and the gift of translation,Book of Mormon
"October 21, 1855 ",Doctrine and Covenants 49:25,0.79213,the children of men Zion shall flourish upon the Hills,Zion shall flourish upon the hills and rejoice upon the,Doctrine and Covenants
"April 30, 1861 ",Doctrine and Covenants 87:3,0.79179,States and the Northern States against the Southern States and,Northern States and the Southern States will call on other,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:21,0.79138,the God of your Fathers the God of Abraham and,even the God of your fathers the God of Abraham and of Isaac and of Jacob,Doctrine and Covenants
"February 26, 1879 ",Doctrine and Covenants 1:38,0.7913,I have spoken I have spoken and I excuse not,What I the Lord have spoken I have spoken and,Doctrine and Covenants
"June 13, 1847 ",Alma 48:15,0.79096,faithful in keeping the commandments of God I have taken,if they were faithful in keeping the commandments of God,Book of Mormon
"December 31, 1860 ",Doctrine and Covenants 68:19,0.79092,the Twelve He can officiate in all the lesser offices,authority to officiate in all the lesser offices he may,Doctrine and Covenants
"December 31, 1860 ",Doctrine and Covenants 107:17,0.79092,the Twelve He can officiate in all the lesser offices,authority to officiate in all the lesser offices he may,Doctrine and Covenants
"June 22, 1851 ",Moses 7:4,0.79088,one speaks to another face to face when he would,talketh one with another face to face and he said,Pearl of Great Price
"March 10, 1859 ",Acts 1:3,0.79084,and speaking of the things of the kingdom of God,and speaking of the things pertaining to the kingdom of God,New Testament
"December 20, 1848 ",1 Chronicles 4:22,0.79021,W X Y Z and 1 2 3 4 5,And Jokim and the men of Chozeba and Joash and,Old Testament
"January 1, 1872 ",Doctrine and Covenants 128:21,0.78969,of the Church of Jesus Christ of Latterday Saints to,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"January 1, 1840 ",Romans 16:25,0.78944,god in preaching the gospel of Jesus Christ to the,according to my gospel and the preaching of Jesus Christ,New Testament
"April 28, 1881 ",1 Nephi 10:3,0.78922,the own due time of the Lord And God will,to the own due time of the Lord they should,Book of Mormon
"July 2, 1840 ",Doctrine and Covenants 88:49,0.78902,The light shineth in darkness and and again the third,The light shineth in darkness and the darkness comprehendeth it,Doctrine and Covenants
"December 13, 1838 ",Doctrine and Covenants 76:14,0.78895,gospel of Jesus Christ or the fulness of it and,bear is the fulness of the gospel of Jesus Christ,Doctrine and Covenants
"April 30, 1843 ",2 Nephi 28:26,0.78878,of the gift of the Holy Ghost and in no,of men and denieth the power of God and the gift of the Holy Ghost!,Book of Mormon
"December 31, 1860 ",Doctrine and Covenants 107:36,0.78859,are Equal in authority to the Quorum of the Twelve,a quorum equal in authority in the affairs of the,Doctrine and Covenants
"April 30, 1843 ",Alma 9:21,0.78848,of the gift of the Holy Ghost and in no,the gift of the Holy Ghost and the gift of translation,Book of Mormon
"January 21, 1847 ",Deuteronomy 1:15,0.78806,Captains of Hundreds Captains of Fifties and Captains of Tens,thousands and captains over hundreds and captains over fifties and captains over tens and officers among your tribes,Old Testament
"April 11, 1852 ",Doctrine and Covenants 95:12,0.78804,love me they will keep my commandments if you want,If you keep not my commandments the love of the,Doctrine and Covenants
"October 20, 1896 ",Haggai 2:23,0.7879,up saith the Lord of hosts As I the Lord,In that day saith the Lord of hosts will I,Old Testament
"January 1, 1877 ",Mormon 9:29,0.78776,thee in the name of Jesus Christ they Son that,in the name of Jesus Christ the Son of the,Book of Mormon
"December 31, 1844 ",Doctrine and Covenants 138:53,0.7877,with Joseph Smith Jr and Hyrum Smith the prophet and,The Prophet Joseph Smith and my father Hyrum Smith Brigham,Doctrine and Covenants
"February 17, 1857 ",1 Samuel 17:39,0.78769,and he proved it to them and they had not,assayed to go for he had not proved it And,Old Testament
"October 6, 1868 ",Doctrine and Covenants 128:21,0.78744,of the Church of Jesus Christ of Latterday Saints in,tribulations of this Church of Jesus Christ of Latterday Saints!,Doctrine and Covenants
"January 21, 1847 ",Genesis 31:53,0.78722,the God of your Fathers the God of Abraham and,The God of Abraham and the God of Nahor the,Old Testament
"October 3, 1875 ",Ephesians 1:10,0.78702,dispensation and fulness of times^ and the other the President,That in the dispensation of the fulness of times he,New Testament
"April 30, 1843 ",Doctrine and Covenants 68:25,0.78687,of the gift of the Holy Ghost and in no,and the gift of the Holy Ghost by the laying,Doctrine and Covenants
"July 23, 1847 ",Nehemiah 11:35,0.78668,miles to the valley of the Great Salt Lake Valley,Lod and Ono the valley of craftsmen,Old Testament
"September 8, 1851 ",3 Nephi 24:10,0.78668,a blessing that there will not be room to receive,a blessing that there shall not be room enough to receive it,Book of Mormon
"September 8, 1851 ",Malachi 3:10,0.78668,a blessing that there will not be room to receive,a blessing that there shall not be room enough to receive it,Old Testament
"March 7, 1898 ",Jacob 3:7,0.78661,and their wives and my daughters and their husbands to,their husbands and their husbands and their wives love their,Book of Mormon
"April 28, 1881 ",2 Nephi 27:10,0.78635,the own due time of the Lord And God will,the own due time of the Lord that they may,Book of Mormon
"January 1, 1872 ",Doctrine and Covenants 127:12,0.7863,of the Church of Jesus Christ of Latterday Saints to,Lord prophet and seer of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"December 31, 1844 ",Judges 11:26,0.78626,the following towns and Cities Towns and Cities States Towns,Aroer and her towns and in all the cities that,Old Testament
"December 12, 1838 ",Matthew 24:44,0.78614,hour as ye think not the son of man cometh,Therefore be ye also ready for in such an hour as ye think not the Son of man cometh,New Testament
"December 12, 1838 ",Joseph Smith--Matthew 1:48,0.78614,hour as ye think not the son of man cometh,Therefore be ye also ready for in such an hour as ye think not the Son of Man cometh,Pearl of Great Price
"September 10, 1843 ",Micah 4:1,0.78601,it should come to pass in the last days that,But in the last days it shall come to pass,Old Testament
"January 21, 1844 ",Doctrine and Covenants 98:16,0.786,the hearts of the children to their fathers lest I,turn the hearts of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:20,0.78598,seek ye and keep all your pledges one with another,Seek ye and keep all your pledges one with another and covet not that which is thy brother's,Doctrine and Covenants
"March 17, 1857 ",Doctrine and Covenants 132:46,0.78594,seal on Earth shall be sealed in heaven and what,seal on earth shall be sealed in heaven and whatsoever,Doctrine and Covenants
"March 17, 1857 ",Helaman 10:7,0.78594,seal on Earth shall be sealed in heaven and what,seal on earth shall be sealed in heaven and whatsoever,Book of Mormon
"January 21, 1847 ",Doctrine and Covenants 136:32,0.78586,his ears opened that he may hear for my spirit,may be opened that he may see and his ears opened that he may hear,Doctrine and Covenants
"August 28, 1857 ",Alma 40:19,0.78583,the wicked as well as the righteous Let the prayers,the wicked as well as the righteous I do not,Book of Mormon
"September 10, 1843 ",Luke 21:24,0.78571,the gentiles until the times of the gentiles be fulfilled,Jerusalem shall be trodden down of the Gentiles until the times of the Gentiles be fulfilled,New Testament
"October 6, 1891 ",Doctrine and Covenants 71:1,0.78552,Thus Saith the Lord unto my Servants the Presidency of,Behold thus saith the Lord unto you my servants Joseph,Doctrine and Covenants
"March 5, 1881 ",Doctrine and Covenants 10:69,0.7852,laws And the Gates of Hell shall not prevail against,upon my rock and the gates of hell shall not prevail against them,Doctrine and Covenants
"April 30, 1884 ",Doctrine and Covenants 68:7,0.78507,word of the Lord unto you And the Lord will,This is the word of the Lord unto you my,Doctrine and Covenants
"February 23, 1845 ",Joseph Smith--History 1:1,0.78472,progress of the Church of Jesus Christ of Latter day,rise and progress of The Church of Jesus Christ of,Pearl of Great Price
"June 26, 1843 ",Joseph Smith--History 1:1,0.78472,progress of the Church of Jesus Christ of Latter Day,rise and progress of The Church of Jesus Christ of,Pearl of Great Price
"July 2, 1840 ",Articles of Faith 1:4,0.78415,the gift of the Holy Ghost by the laying on,fourth Laying on of hands for the gift of the Holy Ghost,Pearl of Great Price
"October 6, 1868 ",Doctrine and Covenants 127:12,0.78407,of the Church of Jesus Christ of Latterday Saints in,Lord prophet and seer of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"February 16, 1886 ",Doctrine and Covenants 68:11,0.78405,Behold the signs of the times watch for the coming of the Son of Man,signs of the times and the signs of the coming of the Son of Man,Doctrine and Covenants
"April 2, 1885 ",Doctrine and Covenants 63:53,0.78396,the coming of the Son of Man I the Lord,even in the day of the coming of the Son of Man,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:32,0.78381,his eyes may be opened that he may see and,may be opened that he may see and his ears opened that he may hear,Doctrine and Covenants
"June 27, 1839 ",2 Nephi 9:9,0.78342,he transforms himself nigh unto an angel of light When,transformeth himself nigh unto an angel of light and stirreth,Book of Mormon
"October 20, 1896 ",Haggai 2:4,0.78337,up saith the Lord of hosts As I the Lord,the Lord and work for I am with you saith the Lord of hosts,Old Testament
"February 12, 1862 ",Doctrine and Covenants 107:55,0.78288,shall come of thee and thou art a prince over,a multitude of nations shall come of thee and thou art a prince over them forever,Doctrine and Covenants
"August 28, 1846 ",1 Samuel 24:18,0.7828,Son thou hast spoken well I have all thou hast,And thou hast shewed this day how that thou hast,Old Testament
"October 7, 1867 ",Doctrine and Covenants 135:6,0.78207,read the Bible Book of Mormon and Doctrine and Covenants,Book of Mormon and this book of Doctrine and Covenants,Doctrine and Covenants
"September 10, 1843 ",Doctrine and Covenants 95:4,0.78199,vineyard to prune the vineyard once more for the last,to prune my vineyard for the last time that I,Doctrine and Covenants
"January 19, 1863 ",Abraham 1:17,0.78155,of God and we are the friends of God and,of Libnah and the god of Mahmackrah and the god,Pearl of Great Price
"January 11, 1880 ",Doctrine and Covenants 20:39,0.78147,together and Ordain Priests Teachers and Deacons the spirit of,And to ordain other elders priests teachers and deacons,Doctrine and Covenants
"September 19, 1836 ",3 Nephi 20:13,0.78147,from the East and from the West and that that,the east and from the west and from the south,Book of Mormon
"September 9, 1838 ",Jeremiah 31:8,0.78119,that travaileth with child together and a great company shall,and her that travaileth with child together a great company shall return thither,Old Testament
"October 20, 1855 ",2 Corinthians 13:5,0.78109,"text ""examine yourselves whether ye be in the faith or",Examine yourselves whether ye be in the faith prove your,New Testament
"April 30, 1847 ",1 Kings 3:15,0.78097,awoke and behold it was a dream 11 m May,And Solomon awoke and behold it was a dream And,Old Testament
"March 2, 1849 ",Deuteronomy 33:17,0.78089,Joseph used to push the people together from the ends,he shall push the people together to the ends of,Old Testament
"March 8, 1839 ",Mormon 9:29,0.78078,in the in the name of Jesus Christ I did,in the name of Jesus Christ the Son of the,Book of Mormon
"October 20, 1855 ",Luke 1:13,0.78056,"""And the Angel said unto them fear not for behold",But the angel said unto him Fear not Zacharias for,New Testament
"January 21, 1847 ",Jeremiah 44:28,0.78047,the children of Israel out of the Land of Egypt,out of the land of Egypt into the land of,Old Testament
"November 21, 1852 ",Matthew 8:11,0.78023,sit down with Abraham Isaac and Jacob in the kingdom,the east and west and shall sit down with Abraham and Isaac and Jacob in the kingdom of heaven,New Testament
"July 12, 1837 ",Ezekiel 1:10,0.77995,face to face and teach them the things of the,the face of a man and the face of a,Old Testament
"January 1, 1877 ",Ephesians 1:10,0.77994,God in this the last dispensation and fulness of times,That in the dispensation of the fulness of times he,New Testament
"January 13, 1856 ",Ezra 2:57,0.77977,to the children and the hearts of the children to,The children of Shephatiah the children of Hattil the children of Pochereth of Zebaim the children of Ami,Old Testament
"September 10, 1843 ",Isaiah 11:11,0.77972,God should set his hand again the second time to,the Lord shall set his hand again the second time,Old Testament
"September 10, 1843 ",2 Nephi 21:11,0.77972,God should set his hand again the second time to,the Lord shall set his hand again the second time,Book of Mormon
"July 13, 1859 ",Hebrews 11:1,0.77962,for and the evidence of things ^not seen^hoped for G,Now faith is the substance of things hoped for the evidence of things not seen,New Testament
"September 21, 1840 ",Acts 1:3,0.7795,in the things pertaining to the church and kingdom of,and speaking of the things pertaining to the kingdom of God,New Testament
"June 1, 1843 ",1 Corinthians 16:23,0.77918,the grace of Jesus Christ our Lord be and abide,The grace of our Lord Jesus Christ be with you,New Testament
