date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"July 9, 1884 ",Doctrine and Covenants 112:14,0.80037,you And what I the Lord say unto you mine Apostles I say,Now I say unto you and what I say unto you I say,Doctrine and Covenants
"April 15, 1837 ",Deuteronomy 10:20,0.80028,Thou shalt labour in the Temple of the Lord thy God Thou shalt,Thou shalt fear the Lord thy God him shalt thou serve and to,Old Testament
"October 19, 1883 ",Exodus 19:6,0.8,"""ye shall be unto me a kingdom of Priests"" W Woodruff spoke 20",And ye shall be unto me a kingdom of priests and an holy,Old Testament
"March 14, 1885 ",Doctrine and Covenants 103:27,0.7998,life for my sake for He that layeth down his life for my,for whoso layeth down his life for my sake shall find it again,Doctrine and Covenants
"December 31, 1861 ",Doctrine and Covenants 135:6,0.79754,in the Book of Mormon and Doctrine and Covenants He has said that,the Book of Mormon and this book of Doctrine and Covenants of the,Doctrine and Covenants
"February 26, 1879 ",Doctrine and Covenants 38:12,0.79727,waiting the Great command to go forth and reap down the Earth This,are waiting the great command to reap down the earth to gather the,Doctrine and Covenants
"February 26, 1879 ",Joseph Smith--Matthew 1:26,0.79655,the days of the coming of the Son of man First to the,the coming of the Son of Man be,Pearl of Great Price
"April 15, 1837 ",Deuteronomy 4:29,0.7965,Thou shalt labour in the Temple of the Lord thy God Thou shalt,But if from thence thou shalt seek the Lord thy God thou shalt,Old Testament
"April 15, 1837 ",Deuteronomy 23:7,0.79639,Thou shalt labour in the Temple of the Lord thy God Thou shalt,Thou shalt not abhor an Edomite for he is thy brother thou shalt,Old Testament
"April 7, 1844 ",Doctrine and Covenants 112:30,0.796,and our dead for the fulness of the dispensation of times A dispensation,the which is the dispensation of the fulness of times,Doctrine and Covenants
"September 21, 1840 ",Doctrine and Covenants 136:21,0.79539,of life and health and of Abraham of Isaac and of Jacob I,the God of Abraham and of Isaac and of Jacob,Doctrine and Covenants
"March 11, 1859 ",Alma 50:22,0.79435,their Generation I said those who were faithful in keeping the commandments of,And those who were faithful in keeping the commandments of the Lord were,Book of Mormon
"October 19, 1851 ",Alma 40:19,0.79427,die after the Resurrection of Christ the good did arise at the Resurrection,the resurrection of those who die after the resurrection of Christ,Book of Mormon
"January 21, 1847 ",Doctrine and Covenants 136:6,0.79408,When the companies are organized let them go to with their might to,When the companies are organized let them go to with their might to prepare for those who are to tarry,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:9,0.79326,those who are to remain behind this season and this is the will,are to remain behind this season and this is the will of the Lord concerning his people,Doctrine and Covenants
"January 13, 1856 ",3 Nephi 25:5,0.79313,will send you Elijah the prophet before the coming of the great and,Behold I will send you Elijah the prophet before the coming of the great and dreadful day of the Lord,Book of Mormon
"January 13, 1856 ",Malachi 4:5,0.79313,will send you Elijah the prophet before the coming of the great and,Behold I will send you Elijah the prophet before the coming of the great and dreadful day of the Lord,Old Testament
"December 4, 1853 ",Matthew 7:1,0.79292,from this text Judge not that ye be not Judged He gave much,Judge not that ye be not judged,New Testament
"November 11, 1855 ",Matthew 6:10,0.79248,"thy will be done on Earth as it is done in heaven[""] was",Thy kingdom come Thy will be done in earth as it is in heaven,New Testament
"January 21, 1847 ",Doctrine and Covenants 136:42,0.79245,triumph over you So no more at present Amen and Amen,your faith fail you and your enemies triumph over you So no more at present Amen and Amen,Doctrine and Covenants
"September 8, 1851 ",Malachi 3:10,0.79236,you out a blessing that there will not be room to receive it,out a blessing that there shall not be room enough to receive it,Old Testament
"September 8, 1851 ",3 Nephi 24:10,0.79236,you out a blessing that there will not be room to receive it,out a blessing that there shall not be room enough to receive it,Book of Mormon
"January 4, 1852 ",Moses 1:24,0.79229,God the Father the Son and the Holy Ghost that bears record of,the Holy Ghost which beareth record of the Father and the Son,Pearl of Great Price
"April 7, 1848 ",Matthew 5:25,0.79191,ch of math Agree with thine Adversary quickly while thou art in the,Agree with thine adversary quickly whiles thou art in the way with him,New Testament
"January 30, 1853 ",Numbers 32:33,0.79107,the kingdom of the Kingdom of God and the priesthood and Kingdom of,of Joseph the kingdom of Sihon king of the Amorites and the kingdom,Old Testament
"January 21, 1847 ",Doctrine and Covenants 136:25,0.79036,canst not repay then go straitway and tell thy neighbor lest he condemn,borrowed and if thou canst not repay then go straightway and tell thy neighbor lest he condemn thee,Doctrine and Covenants
"December 1, 1885 ",Doctrine and Covenants 103:30,0.78931,my servant John Taylor 1808 and my servant Wilford Woodruff and my servant,It is my will that my servant Parley P Pratt and my servant,Doctrine and Covenants
"January 1, 1877 ",Doctrine and Covenants 133:28,0.78857,at their Presence and their Enemies become a prey unto them May they,Their enemies shall become a prey unto them,Doctrine and Covenants
"April 7, 1844 ",Luke 15:7,0.78674,joy over one sinner that repenteth than over ninety and nine just persons,sinner that repenteth more than over ninety and nine just persons which need no repentance,New Testament
"January 21, 1847 ",Exodus 3:15,0.78567,the Lord your God even the God of your Fathers the God of,of Israel The Lord God of your fathers the God of Abraham the,Old Testament
"June 21, 1840 ",3 Nephi 9:2,0.78509,of God neither have ye sought to recover Israel WO WO WO unto,Wo wo wo unto this people wo unto the inhabitants of the whole,Book of Mormon
"October 12, 1856 ",Joseph Smith--History 1:71,0.78506,Woodruff laid hands upon his head and ordained him to the office of,baptized meafter which I laid my hands upon his head and ordained him,Pearl of Great Price
"April 19, 1893 ",Doctrine and Covenants 103:27,0.78461,Nevertheless let no man be afraid to lay down his life for my,Let no man be afraid to lay down his life for my sake,Doctrine and Covenants
"September 27, 1838 ",2 Corinthians 5:7,0.78451,day as we must walk by faith not by sight until he is,For we walk by faith not by sight,New Testament
"September 7, 1851 ",Doctrine and Covenants 68:9,0.7844,and he that believeth it not will be damned,And he that believeth and is baptized shall be saved and he that believeth not shall be damned,Doctrine and Covenants
"January 22, 1843 ",3 Nephi 26:3,0.7842,of God and though the heavens and earth should pass away my words,the heavens and the earth should pass away,Book of Mormon
"August 20, 1843 ",Matthew 24:14,0.78391,brethren This gospel of the kingdom must be preached in all the world,And this gospel of the kingdom shall be preached in all the world,New Testament
"April 15, 1837 ",Matthew 4:10,0.78278,Thou shalt labour in the Temple of the Lord thy God Thou shalt,Thou shalt worship the Lord thy God and him only shalt thou serve,New Testament
"April 3, 1841 ",Doctrine and Covenants 124:129,0.78272,Brigham Young Heber Chase Kimball Orson Hyde Parley Parker Pratt Orson Pratt Willard,They are Heber C Kimball Parley P Pratt Orson Pratt Orson Hyde William,Doctrine and Covenants
"February 26, 1879 ",Doctrine and Covenants 1:38,0.78213,myself And though the Heavens and [Earth] pass away my words will not,myself and though the heavens and the earth pass away my word shall,Doctrine and Covenants
"January 21, 1844 ",3 Nephi 25:6,0.78209,to their fathers lest I come and smite the whole earth with a,the heart of the children to their fathers lest I come and smite the earth with a curse,Book of Mormon
"January 21, 1844 ",Malachi 4:6,0.78209,to their fathers lest I come and smite the whole earth with a,the heart of the children to their fathers lest I come and smite the earth with a curse,Old Testament
"August 27, 1844 ",Psalms 129:8,0.78206,Beloved Sister in the name of the Lord we bless you as you,upon you we bless you in the name of the Lord,Old Testament
"December 16, 1849 ",Acts 28:8,0.78178,fever I laid hands upon him and prayed for him He was Healed,prayed and laid his hands on him and healed him,New Testament
"September 9, 1843 ",Matthew 23:37,0.78062,gathereth her chickens under her wings but they would not God and Angels,as a hen gathereth her chickens under her wings and ye would not!,New Testament
"January 21, 1847 ",Doctrine and Covenants 136:37,0.78031,marvel not at these things for ye are not yet pure thou canst,Therefore marvel not at these things for ye are not yet pure ye,Doctrine and Covenants
"July 2, 1840 ",Doctrine and Covenants 138:33,0.78025,repentance for remission of Sins and the gift of the Holy Ghost by,remission of sins the gift of the Holy Ghost by the laying on of hands,Doctrine and Covenants
"April 19, 1893 ",Matthew 16:25,0.78019,sake for he that layeth down his life for my sake shall find,his life for my sake shall find it,New Testament
"January 21, 1847 ",Exodus 6:13,0.77938,children of Israel out of the Land of Egypt and my arm is,bring the children of Israel out of the land of Egypt,Old Testament
"October 8, 1848 ",Joseph Smith--Matthew 1:43,0.77789,it be in the coming of the Son of Man and I had,shall also the coming of the Son of Man be,Pearl of Great Price
"October 8, 1848 ",Matthew 24:39,0.77789,it be in the coming of the Son of Man and I had,shall also the coming of the Son of man be,New Testament
"September 7, 1851 ",Mormon 9:23,0.77759,and he that believeth it not will be damned,And he that believeth and is baptized shall be saved but he that believeth not shall be damned,Book of Mormon
"January 4, 1852 ",Doctrine and Covenants 93:52,0.77722,not in this world nor the world to come for they become sons,in this world nor in the world to come,Doctrine and Covenants
"January 1, 1858 ",Ecclesiastes 11:9,0.77713,Most High for all these things God will bring you into Judgment and,all these things God will bring thee into judgment,Old Testament
"December 16, 1857 ",Exodus 13:21,0.77669,pillar of fire by night and a cloud by day And the way,cloud to lead them the way and by night in a pillar of,Old Testament
"March 10, 1844 ",Mark 1:3,0.77661,the wilderness prepare ye the way of the Lord and make his paths,The voice of one crying in the wilderness Prepare ye the way of the Lord make his paths straight,New Testament
"March 10, 1844 ",Matthew 3:3,0.77661,the wilderness prepare ye the way of the Lord and make his paths,The voice of one crying in the wilderness Prepare ye the way of the Lord make his paths straight,New Testament
"December 1, 1885 ",Doctrine and Covenants 112:17,0.77659,my servant John Taylor 1808 and my servant Wilford Woodruff and my servant,in all places where my servant Joseph and my servant Sidney and my servant Hyrum cannot come,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:34,0.77584,the ungodly Thy brethren have rejected you and your testimony even the Nation,Thy brethren have rejected you and your testimony even the nation that has driven you out,Doctrine and Covenants
"January 21, 1844 ",Doctrine and Covenants 98:17,0.77539,to their fathers lest I come and smite the whole earth with a,unto the Jews lest I come and smite the whole earth with a,Doctrine and Covenants
"September 7, 1851 ",Mark 16:16,0.77528,and he that believeth it not will be damned,He that believeth and is baptized shall be saved but he that believeth not shall be damned,New Testament
"November 18, 1855 ",Doctrine and Covenants 84:69,0.77526,eyes of the blind unstop the ears of the deaf cause the lame,In my name they shall open the eyes of the blind and unstop the ears of the deaf,Doctrine and Covenants
"March 10, 1844 ",1 Corinthians 5:5,0.77508,may be saved in the day of the Lord Jesus they were sealed,that the spirit may be saved in the day of the Lord Jesus,New Testament
"September 8, 1851 ",Numbers 15:3,0.77493,the Lord Bring an offering to the Lord I will make an Offering,And will make an offering by fire unto the Lord a burnt offering,Old Testament
"April 15, 1837 ",Deuteronomy 15:19,0.77446,Thou shalt labour in the Temple of the Lord thy God Thou shalt,thou shalt sanctify unto the Lord thy God thou shalt do no work,Old Testament
"October 26, 1840 ",Job 1:21,0.77363,gave and the Lord hath taken away and blessed be the name of,I return thither the Lord gave and the Lord hath taken away blessed be the name of the Lord,Old Testament
"September 9, 1843 ",Doctrine and Covenants 43:24,0.77347,gathereth her chickens under her wings but they would not God and Angels,together as a hen gathereth her chickens under her wings but ye would not!,Doctrine and Covenants
"January 21, 1847 ",1 Kings 6:1,0.77317,children of Israel out of the Land of Egypt and my arm is,the children of Israel were come out of the land of Egypt in,Old Testament
"June 1, 1843 ",Romans 16:24,0.77286,the grace of Jesus Christ our Lord be and abide with you all,The grace of our Lord Jesus Christ be with you all Amen,New Testament
"June 1, 1843 ",2 Thessalonians 3:18,0.77286,the grace of Jesus Christ our Lord be and abide with you all,The grace of our Lord Jesus Christ be with you all Amen,New Testament
"June 1, 1843 ",Revelation 22:21,0.77286,the grace of Jesus Christ our Lord be and abide with you all,The grace of our Lord Jesus Christ be with you all Amen,New Testament
"June 1, 1843 ",Philippians 4:23,0.77286,the grace of Jesus Christ our Lord be and abide with you all,The grace of our Lord Jesus Christ be with you all Amen,New Testament
"September 21, 1840 ",Mosiah 23:23,0.77217,of life and health and of Abraham of Isaac and of Jacob I,God of Abraham and Isaac and of Jacob,Book of Mormon
"October 20, 1855 ",Doctrine and Covenants 93:52,0.77209,forgiveness in this world nor in the world to come and Parley Parker,in this world nor in the world to come,Doctrine and Covenants
"April 6, 1841 ",Doctrine and Covenants 124:129,0.77204,viz Brigham Young Heber Chase Kimball Orson Hyde Parley Parker Pratt Orson Pratt,They are Heber C Kimball Parley P Pratt Orson Pratt Orson Hyde William,Doctrine and Covenants
"August 20, 1837 ",Doctrine and Covenants 27:5,0.77136,them the fulness of the everlasting gospel and the Book of Mormon After,the Book of Mormon containing the fulness of my everlasting gospel to whom,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:7,0.77119,Farming utensils to go as Pioneers to prepare for puting in spring crops,to take teams seeds and farming utensils to go as pioneers to prepare for putting in spring crops,Doctrine and Covenants
"October 8, 1848 ",Joseph Smith--Matthew 1:41,0.7709,it be in the coming of the Son of Man and I had,also at the coming of the Son of Man,Pearl of Great Price
"December 31, 1840 ",Psalms 84:10,0.77088,of God than to dwell in the tents of wickedness I felt much,rather be a doorkeeper in the house of my God than to dwell in the tents of wickedness,Old Testament
"October 9, 1875 ",Matthew 25:1,0.77012,vessels with their lamps and prepare to go forth to meet the Bridegroom,their lamps and went forth to meet the bridegroom,New Testament
"December 31, 1836 ",Doctrine and Covenants 1:38,0.76977,to show that though the heavens and earth pass away the word of,myself and though the heavens and the earth pass away my word shall,Doctrine and Covenants
"March 14, 1885 ",Doctrine and Covenants 43:26,0.76942,in iniquity and the cup of the wrath of mine indignation is full,Behold the day has come when the cup of the wrath of mine indignation is full,Doctrine and Covenants
"March 18, 1860 ",Doctrine and Covenants 76:34,0.76898,which their is no forgiveness in this world nor in the world to,Concerning whom I have said there is no forgiveness in this world nor in the world to come,Doctrine and Covenants
"December 19, 1885 ",Jeremiah 3:22,0.76838,to make our wants known unto thee the Lord Our God Thou art,unto thee for thou art the Lord our God,Old Testament
"February 14, 1853 ",1 Corinthians 7:40,0.76816,him and also the spirit of God to think that the saints were,think also that I have the Spirit of God,New Testament
"October 20, 1855 ",Doctrine and Covenants 76:112,0.76802,where God and Christ and celestial saints dwell they cannot come worlds without,Christ dwell they cannot come worlds without end,Doctrine and Covenants
"January 13, 1856 ",Doctrine and Covenants 128:17,0.76749,"lest I come and smite the Earth with a curse"" Abram received the",of the children to their fathers lest I come and smite the earth with a curse,Doctrine and Covenants
"August 8, 1847 ",Mormon 7:2,0.76736,on the earth and ye are the people ye Elders of Israel and,Know ye that ye are of the house of Israel,Book of Mormon
"July 28, 1860 ",Doctrine and Covenants 93:3,0.76736,Now Jesus said I am in the Father and the Father in me,And that I am in the Father and the Father in me and the Father and I are one,Doctrine and Covenants
"March 7, 1844 ",2 Nephi 27:32,0.766,and will make a man an offender for a word But I will,And they that make a man an offender for a word and lay,Book of Mormon
"January 21, 1847 ",Doctrine and Covenants 136:1,0.76598,The word and will of the Lord concerning the camp of Israel In,The Word and Will of the Lord concerning the Camp of Israel in their journeyings to the West,Doctrine and Covenants
"January 23, 1848 ",Doctrine and Covenants 88:41,0.76594,things and round about all things and that governed and controlled all things,things and is through all things and is round about all things and,Doctrine and Covenants
"December 20, 1850 ",Deuteronomy 33:17,0.76592,one of the Horns of Joseph to push the people together to the,like the horns of unicorns with them he shall push the people together,Old Testament
"March 3, 1840 ",Doctrine and Covenants 98:16,0.76566,fathers to the children and the children to the Fathers which fulfills the,of the children to their fathers and the hearts of the fathers to the children,Doctrine and Covenants
"October 8, 1848 ",Joseph Smith--Matthew 1:41,0.76561,"""that as it were in the days of Noah and Lot so shall",But as it was in the days of Noah so it shall be,Pearl of Great Price
"July 22, 1844 ",Mark 13:37,0.76553,exhaltations what I say unto one I say unto all watch for thoughts,And what I say unto you I say unto all Watch,New Testament
"March 27, 1842 ",Moses 1:24,0.76544,the Name of the Father of the Son and of the Holy Ghost,the Holy Ghost which beareth record of the Father and the Son,Pearl of Great Price
"September 10, 1843 ",Ephesians 4:12,0.76532,the work of the ministry and the edifying of the body of Christ,For the perfecting of the saints for the work of the ministry for the edifying of the body of Christ,New Testament
"August 20, 1843 ",Revelation 16:3,0.76479,it became as the blood of a dead man and evry living soul,became as the blood of a dead man and every living soul died in the sea,New Testament
"April 27, 1847 ",Joshua 15:61,0.76448,the wilderness we ar now in a tabernacle in the wilderness and getting,In the wilderness Betharabah Middin and Secacah,Old Testament
"April 4, 1896 ",Haggai 2:9,0.76421,Saith the Lord of hosts I the Lord have spoken and will be,saith the Lord of hosts and in this place will I give peace saith the Lord of hosts,Old Testament
"April 7, 1844 ",Doctrine and Covenants 132:24,0.76417,us that this is eternal life to know the only wise God and,This is eternal livesto know the only wise and true God and Jesus,Doctrine and Covenants
"April 15, 1837 ",John 21:18,0.76374,Thou shalt labour in the Temple of the Lord thy God Thou shalt,and walkedst whither thou wouldest but when thou shalt be old thou shalt,New Testament
"September 8, 1851 ",Leviticus 1:2,0.76369,the Lord Bring an offering to the Lord I will make an Offering,of you bring an offering unto the Lord ye shall bring your offering,Old Testament
"January 21, 1847 ",Doctrine and Covenants 136:37,0.76333,not yet bear my glory but thou shalt behold it if ye are,can not yet bear my glory but ye shall behold it if ye,Doctrine and Covenants
"February 14, 1861 ",Doctrine and Covenants 68:27,0.76305,them to go and be baptized for the remission of their sins and,And their children shall be baptized for the remission of their sins when,Doctrine and Covenants
"December 1, 1885 ",Doctrine and Covenants 75:31,0.76211,my servant John Taylor 1808 and my servant Wilford Woodruff and my servant,And also my servant Ezra Thayre and my servant Thomas B Marsh,Doctrine and Covenants
"April 4, 1896 ",Ezekiel 26:14,0.76205,Saith the Lord of hosts I the Lord have spoken and will be,for I the Lord have spoken it saith the Lord God,Old Testament
"January 9, 1894 ",Joseph Smith--Matthew 1:35,0.76109,all be fulfilled And though heaven and earth pass away my words shall,my words shall not pass away but all shall be fulfilled,Pearl of Great Price
"January 13, 1856 ",Doctrine and Covenants 2:2,0.76085,will turn the hearts of the children to the Ancient Fathers and the,to the fathers and the hearts of the children shall turn to their fathers,Doctrine and Covenants
"June 23, 1870 ",Doctrine and Covenants 135:6,0.7603,the Bible Doctrine and Covenants and in the Book of Mormon the Blessings,the Book of Mormon and this book of Doctrine and Covenants of the,Doctrine and Covenants
"April 15, 1837 ",John 21:18,0.76013,thee Thou shalt have long life and see good days Thou shalt be,and walkedst whither thou wouldest but when thou shalt be old thou shalt,New Testament
"April 15, 1837 ",Luke 14:14,0.7594,thee Thou shalt have long life and see good days Thou shalt be,And thou shalt be blessed for they cannot recompense thee for thou shalt,New Testament
"October 2, 1856 ",Doctrine and Covenants 124:125,0.7592,Priesthood even to be Prophet seer and Revelator in the Church and kingdom,all my church to be a translator a revelator a seer and prophet,Doctrine and Covenants
"December 16, 1857 ",Numbers 14:14,0.75895,pillar of fire by night and a cloud by day And the way,and in a pillar of fire by night,Old Testament
"September 5, 1841 ",Joseph Smith--History 1:3,0.75844,in the year of our Lord one thousand eight hundred and thirty six,I was born in the year of our Lord one thousand eight hundred,Pearl of Great Price
"January 21, 1847 ",Doctrine and Covenants 136:41,0.75808,Now therefore harken O ye people of my church and ye Elders listen,Now therefore hearken O ye people of my church and ye elders listen together you have received my kingdom,Doctrine and Covenants
"October 20, 1855 ",2 Nephi 31:21,0.758,other name given under Heaven whereby men can be saved we have no,none other way nor name given under heaven whereby man can be saved,Book of Mormon
"September 8, 1851 ",2 Nephi 9:28,0.75773,of God and they think they are in it when they have not,frailties and the foolishness of men! When they are learned they think they,Book of Mormon
"February 26, 1879 ",Joseph Smith--Matthew 1:41,0.75706,the days of the coming of the Son of man First to the,also at the coming of the Son of Man,Pearl of Great Price
"September 10, 1843 ",Luke 21:24,0.75702,be trodden down of the gentiles until the times of the gentiles be,the Gentiles until the times of the Gentiles be fulfilled,New Testament
"June 28, 1848 ",Doctrine and Covenants 51:12,0.75648,that Branch of the Church we then appointed by the voice of the,be appointed by the voice of the church,Doctrine and Covenants
"August 19, 1843 ",Genesis 9:14,0.75622,that are to be seen In the bow of the cloud of red,earth that the bow shall be seen in the cloud,Old Testament
"July 24, 1887 ",Doctrine and Covenants 84:92,0.75609,cold and cleanse your feet in water pure water it matters not whether,cleanse your feet even with water pure water whether in heat or in,Doctrine and Covenants
"April 15, 1837 ",Deuteronomy 32:52,0.75605,thee Thou shalt have long life and see good days Thou shalt be,Yet thou shalt see the land before thee but thou shalt not go,Old Testament
"September 7, 1851 ",Doctrine and Covenants 112:29,0.7559,and he that believeth it not will be damned,believeth not and is not baptized shall be damned,Doctrine and Covenants
"August 12, 1836 ",Jeremiah 5:29,0.75578,county Will not God be avenged upon such a nation as this[] O,soul be avenged on such a nation as this,Old Testament
"September 10, 1843 ",2 Nephi 28:26,0.75566,of God and the gift of the Holy Ghost The Apostle says that,denieth the power of God and the gift of the Holy Ghost!,Book of Mormon
"February 2, 1851 ",Doctrine and Covenants 98:17,0.75557,the children lest I come and smite the whole Earth with a curse,unto the Jews lest I come and smite the whole earth with a,Doctrine and Covenants
"April 15, 1837 ",Doctrine and Covenants 42:54,0.75553,Thou shalt labour in the Temple of the Lord thy God Thou shalt,Thou shalt not take thy brother's garment thou shalt pay for that which thou shalt receive of thy brother,Doctrine and Covenants
"January 21, 1847 ",1 Kings 8:9,0.75552,children of Israel out of the Land of Egypt and my arm is,children of Israel when they came out of the land of Egypt,Old Testament
"February 3, 1854 ",1 Thessalonians 4:17,0.75529,meet the Lord in the air when he shall come in the clouds,them in the clouds to meet the Lord in the air and so shall we ever be with the Lord,New Testament
"December 31, 1849 ",Doctrine and Covenants 101:89,0.7552,place and in his fury He will vex the Nation And in his,come forth out of his hiding place and in his fury vex the nation,Doctrine and Covenants
"October 9, 1851 ",1 John 5:3,0.75517,for we have to keep all the commandments of God if commandments are,For this is the love of God that we keep his commandments and his commandments are not grievous,New Testament
"April 15, 1837 ",Numbers 22:12,0.75497,Thou shalt labour in the Temple of the Lord thy God Thou shalt,And God said unto Balaam Thou shalt not go with them thou shalt,Old Testament
"April 30, 1897 ",Doctrine and Covenants 121:36,0.75358,Els For the Rights of the Priesthood are inseparably connected with the Heavens,That the rights of the priesthood are inseparably connected with the powers of,Doctrine and Covenants
"December 19, 1885 ",Doctrine and Covenants 109:61,0.75342,no man as thou knowest for thou knowest all our ways Thou hast,But thou knowest that thou hast a great love for the children of,Doctrine and Covenants
"December 1, 1885 ",Doctrine and Covenants 124:62,0.75307,my servant John Taylor 1808 and my servant Wilford Woodruff and my servant,servant Lyman Wight and my servant John Snider and my servant Peter Haws,Doctrine and Covenants
"April 11, 1893 ",Doctrine and Covenants 118:6,0.75226,the Lord unto my servant John Taylor 1808 and my servant Wilford Woodruff,Let my servant John Taylor and also my servant John E Page and,Doctrine and Covenants
"February 2, 1851 ",Luke 1:17,0.75223,turn the hearts of the children to their fathers and the fathers to,to turn the hearts of the fathers to the children and the disobedient,New Testament
"December 31, 1873 ",Doctrine and Covenants 136:2,0.75192,I was Baptized into the Church of Jesus Christ of Latterday Saints I,Let all the people of The Church of Jesus Christ of Latterday Saints,Doctrine and Covenants
"April 30, 1847 ",Genesis 41:7,0.75183,awoke and behold it was a dream 11 m May 14 1847 Friday,Pharaoh awoke and behold it was a dream,Old Testament
"April 30, 1843 ",Acts 2:38,0.75112,not receive the gift of the Holy Ghost until after he was baptized,shall receive the gift of the Holy Ghost,New Testament
"September 21, 1847 ",Nehemiah 8:4,0.75088,and placed them on his left hand and ourselves on his right and,and Urijah and Hilkiah and Maaseiah on his right hand and on his,Old Testament
"July 9, 1884 ",Doctrine and Covenants 105:14,0.75045,fight your battles as I have said in a former Commandment it is,of Zion for as I said in a former commandment even so will I fulfilI will fight your battles,Doctrine and Covenants
"March 10, 1844 ",Alma 48:17,0.75018,hearts of the Fathers to the Children and the hearts of the Children,over the hearts of the children of men,Book of Mormon
"January 21, 1844 ",Alma 48:17,0.75018,hearts of the fathers to the children and the hearts of the children,over the hearts of the children of men,Book of Mormon
